日期,無風險利率,市場報酬率,2357收盤價,2382收盤價,2417收盤價,2357實際報酬率,2382實際報酬率,2417實際報酬率,2357超常報酬率,2382超常報酬率,2417超常報酬率
2019-01-02,0.013,-0.0178,203.5,52.099998,12.6875,0.0,0.0,0.0,0.006644015511074233,0.009176702707237581,0.01818201283572938
2019-01-03,0.013,-0.0065,204.0,52.5,12.875,0.002457002457002457,0.007677581868621197,0.014778325123152709,0.0018939603292734805,0.008718026764437198,0.021520183899020336
2019-01-04,0.013,-0.0116,209.5,52.0,12.625,0.02696078431372549,-0.009523809523809525,-0.019417475728155338,0.02965048501412893,-0.004811248270626263,-0.007512361580137723
2019-01-07,0.0133,0.0221,216.0,52.5,12.8125,0.031026252983293555,0.009615384615384616,0.01485148514851485,0.012113677122986631,-0.010020816158111838,-0.007357661375979256
2019-01-08,0.0134,-0.0028,216.0,52.799999,13.0,0.0,0.00571426666666666,0.014634146341463415,-0.0030677580753440733,0.0039786362724214906,0.017635075170645748
2019-01-09,0.0134,0.0183,221.0,53.099998,13.0,0.023148148148148147,0.0056817993500340724,0.0,0.006622963862295429,-0.011246312444299179,-0.018360774769320583
2019-01-10,0.0134,-0.0018,223.5,53.299999,13.0,0.011312217194570135,0.0037664973170055548,0.0,0.0076066664078275475,0.0013108441075903332,0.001988525815035277
2019-01-11,0.0134,0.004,224.5,53.200001,13.0625,0.0044742729306487695,-0.0018761351196272887,0.004807692307692308,-0.002930475582205199,-0.008507920657028807,0.00092428064067465
2019-01-14,0.0135,-0.0052,222.5,53.099998,13.0625,-0.008908685968819599,-0.0018797556037640102,0.0,-0.010481962265667385,-0.0019153289600840502,0.0054319363645499805
2019-01-15,0.0135,0.0101,224.5,53.799999,13.125,0.008988764044943821,0.013182693528538368,0.004784688995215311,-0.002342740736301231,0.0021307711001165436,-0.005273140756684692
2019-01-16,0.0135,-0.0043,226.0,54.799999,13.25,0.0066815144766146995,0.01858736094028552,0.009523809523809525,0.004534224739508249,0.017903767050312436,0.014044583175627153
2019-01-17,0.0135,0.0026,228.0,55.200001,13.0625,0.008849557522123894,0.0072993067025421045,-0.014150943396226415,0.002301498076367697,0.0016475553878956637,-0.016615750542023487
2019-01-18,0.0135,0.0048,232.5,55.5,13.4375,0.019736842105263157,0.005434764394297741,0.028708133971291867,0.01178563869443023,-0.0018010371137228134,0.024016040194371268
2019-01-21,0.0134,0.0054,230.0,55.200001,13.5,-0.010752688172043012,-0.005405387387387382,0.004651162790697674,-0.0190503464808549,-0.013045204866026972,-0.0006496130961258645
2019-01-22,0.0134,0.0005,230.0,55.0,13.375,0.0,-0.003623206456101338,-0.009259259259259259,-0.005172474022959169,-0.007734912140407677,-0.009599260376762215
2019-01-23,0.013,-0.0049,226.0,55.200001,13.375,-0.017391304347826087,0.003636381818181824,0.0,-0.018974814813792686,0.0035247902097257423,0.005122013953232333
2019-01-24,0.013,0.0031,227.5,55.5,13.3125,0.00663716814159292,0.005434764394297741,-0.004672897196261682,-4.86840155617908e-05,-0.0004370097355187513,-0.00765010735620581
2019-01-25,0.0129,0.0094,229.5,55.900002,13.3125,0.008791208791208791,0.007207243243243255,0.0,-0.0018765167188964094,-0.003172676903661566,-0.009356589450485299
2019-01-28,0.0129,0.0044,229.0,55.900002,13.4375,-0.002178649237472767,0.0,0.009389671361502348,-0.009657411190585398,-0.0067798060710545635,0.005095096981752338
2019-01-29,0.013,-0.0081999999999999,226.0,55.799999,13.4375,-0.013100436681222707,-0.001788962368910129,0.0,-0.012579231199574274,0.00047552131269488584,0.008462943899917521
2019-01-30,0.0129,0.0001,236.0,55.900002,13.5,0.04424778761061947,0.001792168490899094,0.004651162790697674,0.03951153431652045,-0.0018915394749242488,0.004709921371780014
2019-02-11,0.0129,0.0072,229.0,56.5,13.5,-0.029661016949152543,0.01073341643172033,0.0,-0.038925598494181014,0.0019375464781896234,-0.007129302819361771
2019-02-12,0.0129,0.0093,230.5,56.799999,13.6875,0.006550218340611353,0.005309716814159287,0.013888888888888888,-0.004053727898353995,-0.004998201051228528,0.004633539739818296
2019-02-13,0.0129,-0.0007,227.0,56.200001,13.75,-0.015184381778741865,-0.010563345256396912,0.0045662100456621,-0.019410400903722074,-0.013671034970084215,0.005434891038062084
2019-02-14,0.0129,-0.0002,228.5,57.0,14.0,0.006607929515418502,0.014234857397956269,0.01818181818181818,0.0020630140347390356,0.010767156276683941,0.01854429766714464
2019-02-15,0.013,-0.0024,225.0,56.599998,14.0,-0.015317286652078774,-0.007017578947368432,0.0,-0.018495278896541657,-0.008929227593749643,0.002591006417864687
2019-02-18,0.013,0.008,228.0,56.0,13.9375,0.013333333333333334,-0.010600671752673903,-0.004464285714285714,0.0035222968903259044,-0.020000557676823648,-0.012402270643550426
2019-02-19,0.013,0.0007,226.0,56.099998,13.875,-0.008771929824561403,0.00178567857142856,-0.004484304932735426,-0.01392707947435968,-0.002358040801979809,-0.005031747858726616
2019-02-20,0.013,0.0118,228.5,57.099998,13.875,0.011061946902654867,0.017825312578442516,0.0,-0.0011727018436669158,0.005689339956646578,-0.011785116383023531
2019-02-21,0.013,0.0046,229.0,56.200001,14.25,0.002188183807439825,-0.015761769378695934,0.02702702702702703,-0.005454357416812657,-0.022713577731267504,0.022531212345862313
2019-02-22,0.013,0.0003,227.0,56.0,14.9375,-0.008733624454148471,-0.003558736591481561,0.04824561403508772,-0.013633657019387343,-0.007414446838821909,0.048103132314755354
2019-02-25,0.013,0.0066,230.5,57.299999,14.75,0.015418502202643172,0.02321426785714285,-0.012552301255230125,0.006500375555593662,0.014822413874231178,-0.019072921964688957
2019-02-26,0.013,0.0001,229.0,56.900002,14.5,-0.006507592190889371,-0.006980750558128266,-0.01694915254237288,-0.011280066213848538,-0.010692456242434603,-0.01688915365987584
2019-02-27,0.0129,-0.0002,219.5,57.200001,14.3125,-0.04148471615720524,0.005272389972850962,-0.01293103448275862,-0.046029631637884705,0.0018046888515786345,-0.012568554997432164
2019-03-04,0.0129,-0.0038,221.0,56.599998,14.4375,0.00683371298405467,-0.01048956275367899,0.008733624454148471,0.004584851264409854,-0.011365181740339134,0.012740754790404334
2019-03-05,0.0129,-0.0043,221.0,56.599998,14.1875,0.0,0.0,-0.017316017316017316,-0.0019299653639455582,-0.0005156075790751172,-0.012802685472687923
2019-03-06,0.0129,0.005,222.0,56.299999,14.625,0.004524886877828055,-0.0053003358763369516,0.030837004405286344,-0.0033365507021236836,-0.012512155636493546,0.0259349882170481
2019-03-07,0.0129,-0.0044,222.0,56.799999,14.375,0.0,0.008880994829147332,-0.017094017094017096,-0.0018661860928057081,0.008437389531589219,-0.012479444949272998
